ntdid,name,mode,tos,exp_type,total
4063,Space Coast Area Transit,DR,DO,Vehicle Operations,"$2,556,348 "
4063,Space Coast Area Transit,DR,DO,Vehicle Maintenance,"$1,002,299 "
4063,Space Coast Area Transit,DR,DO,Non-Vehicle Maintenance,"$70,102 "
4063,Space Coast Area Transit,DR,DO,General Administration,"$418,758 "
4063,Space Coast Area Transit,DR,DO,Total,"$4,047,507 "
4063,Space Coast Area Transit,DR,PT,Vehicle Operations,"$362,312 "
4063,Space Coast Area Transit,DR,PT,Vehicle Maintenance,"$47,416 "
4063,Space Coast Area Transit,DR,PT,Non-Vehicle Maintenance,"$81,579 "
4063,Space Coast Area Transit,DR,PT,General Administration,"$19,172 "
4063,Space Coast Area Transit,DR,PT,Total,"$510,479 "
4063,Space Coast Area Transit,MB,DO,Vehicle Operations,"$4,135,650 "
4063,Space Coast Area Transit,MB,DO,Vehicle Maintenance,"$1,859,778 "
4063,Space Coast Area Transit,MB,DO,Non-Vehicle Maintenance,"$115,698 "
4063,Space Coast Area Transit,MB,DO,General Administration,"$691,123 "
4063,Space Coast Area Transit,MB,DO,Total,"$6,802,249 "
4063,Space Coast Area Transit,VP,PT,Vehicle Operations,"$416,634 "
4063,Space Coast Area Transit,VP,PT,Vehicle Maintenance,"$54,581 "
4063,Space Coast Area Transit,VP,PT,Non-Vehicle Maintenance,"$93,521 "
4063,Space Coast Area Transit,VP,PT,General Administration,"$21,758 "
4063,Space Coast Area Transit,VP,PT,Total,"$586,494 "
4064,East Alabama Regional Planning and Development Commission,DR,PT,Total,"$1,300,585 "
4064,East Alabama Regional Planning and Development Commission,MB,PT,Total,"$690,560 "
4068,Northwest Alabama Council of Local Governments,DR,DO,Vehicle Operations,"$639,774 "
4068,Northwest Alabama Council of Local Governments,DR,DO,Vehicle Maintenance,"$167,081 "
4068,Northwest Alabama Council of Local Governments,DR,DO,Non-Vehicle Maintenance,"$2,570 "
4068,Northwest Alabama Council of Local Governments,DR,DO,General Administration,"$211,778 "
4068,Northwest Alabama Council of Local Governments,DR,DO,Total,"$1,021,203 "
4071,"City of Huntsville, Alabama - Public Transportation Division",DR,DO,Vehicle Operations,"$1,246,897 "
4071,"City of Huntsville, Alabama - Public Transportation Division",DR,DO,Vehicle Maintenance,"$228,891 "
4071,"City of Huntsville, Alabama - Public Transportation Division",DR,DO,Non-Vehicle Maintenance,"$36,624 "
4071,"City of Huntsville, Alabama - Public Transportation Division",DR,DO,General Administration,"$144,490 "
4071,"City of Huntsville, Alabama - Public Transportation Division",DR,DO,Total,"$1,656,902 "
4071,"City of Huntsville, Alabama - Public Transportation Division",MB,DO,Vehicle Operations,"$1,644,677 "
4071,"City of Huntsville, Alabama - Public Transportation Division",MB,DO,Vehicle Maintenance,"$443,431 "
4071,"City of Huntsville, Alabama - Public Transportation Division",MB,DO,Non-Vehicle Maintenance,"$49,091 "
4071,"City of Huntsville, Alabama - Public Transportation Division",MB,DO,General Administration,"$162,338 "
4071,"City of Huntsville, Alabama - Public Transportation Division",MB,DO,Total,"$2,299,537 "
4073,Lee-Russell Council of Governments,DR,DO,Total,"$1,587,115 "
4073,Lee-Russell Council of Governments,MB,DO,Total,"$122,085 "
4074,Pasco County Public Transportation,DR,DO,Vehicle Operations,"$555,163 "
4074,Pasco County Public Transportation,DR,DO,Vehicle Maintenance,"$105,611 "
4074,Pasco County Public Transportation,DR,DO,Non-Vehicle Maintenance,"$12,756 "
4074,Pasco County Public Transportation,DR,DO,General Administration,"$189,849 "
4074,Pasco County Public Transportation,DR,DO,Total,"$863,379 "
4074,Pasco County Public Transportation,DT,PT,Vehicle Operations,"$644,453 "
4074,Pasco County Public Transportation,DT,PT,Vehicle Maintenance,"$144,923 "
4074,Pasco County Public Transportation,DT,PT,Non-Vehicle Maintenance,"$10,369 "
4074,Pasco County Public Transportation,DT,PT,General Administration,"$284,047 "
4074,Pasco County Public Transportation,DT,PT,Total,"$1,083,792 "
4074,Pasco County Public Transportation,MB,DO,Vehicle Operations,"$3,170,380 "
4074,Pasco County Public Transportation,MB,DO,Vehicle Maintenance,"$760,659 "
4074,Pasco County Public Transportation,MB,DO,Non-Vehicle Maintenance,"$74,074 "
4074,Pasco County Public Transportation,MB,DO,General Administration,"$680,864 "
4074,Pasco County Public Transportation,MB,DO,Total,"$4,685,977 "
4077,South Florida Regional Transportation Authority,CR,PT,Vehicle Operations,"$31,509,530 "
4077,South Florida Regional Transportation Authority,CR,PT,Vehicle Maintenance,"$16,555,079 "
4077,South Florida Regional Transportation Authority,CR,PT,Non-Vehicle Maintenance,"$4,209,495 "
4077,South Florida Regional Transportation Authority,CR,PT,General Administration,"$12,245,999 "
4077,South Florida Regional Transportation Authority,CR,PT,Total,"$64,520,103 "
4077,South Florida Regional Transportation Authority,MB,PT,Vehicle Operations,"$2,896,260 "
4077,South Florida Regional Transportation Authority,MB,PT,Vehicle Maintenance,"$494,931 "
4077,South Florida Regional Transportation Authority,MB,PT,Non-Vehicle Maintenance,"$111,021 "
4077,South Florida Regional Transportation Authority,MB,PT,General Administration,"$245,002 "
4077,South Florida Regional Transportation Authority,MB,PT,Total,"$3,747,214 "
4078,Cobb County Department of Transportation Authority,CB,PT,Vehicle Operations,"$2,106,658 "
4078,Cobb County Department of Transportation Authority,CB,PT,Vehicle Maintenance,"$404,183 "
4078,Cobb County Department of Transportation Authority,CB,PT,Non-Vehicle Maintenance,"$75,648 "
4078,Cobb County Department of Transportation Authority,CB,PT,General Administration,"$837,277 "
4078,Cobb County Department of Transportation Authority,CB,PT,Total,"$3,423,766 "
4078,Cobb County Department of Transportation Authority,DR,PT,Vehicle Operations,"$2,418,094 "
4078,Cobb County Department of Transportation Authority,DR,PT,Vehicle Maintenance,"$344,544 "
4078,Cobb County Department of Transportation Authority,DR,PT,Non-Vehicle Maintenance,"$86,136 "
4078,Cobb County Department of Transportation Authority,DR,PT,General Administration,"$977,627 "
4078,Cobb County Department of Transportation Authority,DR,PT,Total,"$3,826,401 "
4078,Cobb County Department of Transportation Authority,MB,PT,Vehicle Operations,"$7,893,025 "
4078,Cobb County Department of Transportation Authority,MB,PT,Vehicle Maintenance,"$1,707,251 "
4078,Cobb County Department of Transportation Authority,MB,PT,Non-Vehicle Maintenance,"$289,246 "
4078,Cobb County Department of Transportation Authority,MB,PT,General Administration,"$3,201,349 "
4078,Cobb County Department of Transportation Authority,MB,PT,Total,"$13,090,871 "
4080,Kingsport Area Transit System,DR,DO,Total,"$535,425 "
4080,Kingsport Area Transit System,MB,DO,Total,"$821,883 "
4081,Anderson Transit Authority,MB,DO,Total,"$1,046,818 "
4082,Douglas County Rideshare,VP,DO,Vehicle Operations,"$249,660 "
4082,Douglas County Rideshare,VP,DO,Vehicle Maintenance,"$66,066 "
4082,Douglas County Rideshare,VP,DO,Non-Vehicle Maintenance,$480 
4082,Douglas County Rideshare,VP,DO,General Administration,"$399,338 "
4082,Douglas County Rideshare,VP,DO,Total,"$715,544 "
4086,Metropolitan Bus Authority,DR,DO,Vehicle Operations,"$5,337,068 "
4086,Metropolitan Bus Authority,DR,DO,Vehicle Maintenance,"$550,051 "
4086,Metropolitan Bus Authority,DR,DO,Non-Vehicle Maintenance,"$96,435 "
4086,Metropolitan Bus Authority,DR,DO,General Administration,"$403,879 "
4086,Metropolitan Bus Authority,DR,DO,Total,"$6,387,433 "
4086,Metropolitan Bus Authority,MB,DO,Vehicle Operations,"$32,557,624 "
4086,Metropolitan Bus Authority,MB,DO,Vehicle Maintenance,"$11,963,073 "
4086,Metropolitan Bus Authority,MB,DO,Non-Vehicle Maintenance,"$2,267,139 "
4086,Metropolitan Bus Authority,MB,DO,General Administration,"$13,924,223 "
4086,Metropolitan Bus Authority,MB,DO,Total,"$60,712,059 "
4087,Durham Area Transit Authority,DR,PT,Vehicle Operations,"$2,897,226 "
4087,Durham Area Transit Authority,DR,PT,Vehicle Maintenance,"$611,351 "
4087,Durham Area Transit Authority,DR,PT,Non-Vehicle Maintenance,"$39,493 "
4087,Durham Area Transit Authority,DR,PT,General Administration,"$1,362,176 "
4087,Durham Area Transit Authority,DR,PT,Total,"$4,910,246 "
4087,Durham Area Transit Authority,MB,PT,Vehicle Operations,"$9,812,723 "
4087,Durham Area Transit Authority,MB,PT,Vehicle Maintenance,"$2,383,545 "
4087,Durham Area Transit Authority,MB,PT,Non-Vehicle Maintenance,"$864,999 "
4087,Durham Area Transit Authority,MB,PT,General Administration,"$3,960,916 "
4087,Durham Area Transit Authority,MB,PT,Total,"$17,022,183 "
4088,Spartanburg County Transportation Services,DR,PT,Vehicle Operations,"$2,826,557 "
4088,Spartanburg County Transportation Services,DR,PT,Vehicle Maintenance,"$494,504 "
4088,Spartanburg County Transportation Services,DR,PT,Non-Vehicle Maintenance,"$27,272 "
4088,Spartanburg County Transportation Services,DR,PT,General Administration,"$586,864 "
4088,Spartanburg County Transportation Services,DR,PT,Total,"$3,935,197 "
4092,Clarksville Transit System,DR,DO,Vehicle Operations,"$734,438 "
4092,Clarksville Transit System,DR,DO,Vehicle Maintenance,"$157,856 "
4092,Clarksville Transit System,DR,DO,Non-Vehicle Maintenance,"$35,715 "
4092,Clarksville Transit System,DR,DO,General Administration,"$302,396 "
4092,Clarksville Transit System,DR,DO,Total,"$1,230,405 "
4092,Clarksville Transit System,MB,DO,Vehicle Operations,"$2,940,914 "
4092,Clarksville Transit System,MB,DO,Vehicle Maintenance,"$510,819 "
4092,Clarksville Transit System,MB,DO,Non-Vehicle Maintenance,"$104,894 "
4092,Clarksville Transit System,MB,DO,General Administration,"$690,052 "
4092,Clarksville Transit System,MB,DO,Total,"$4,246,679 "
4093,Greensboro Transit Authority,DR,PT,Vehicle Operations,"$4,962,275 "
4093,Greensboro Transit Authority,DR,PT,Vehicle Maintenance,"$1,331,169 "
4093,Greensboro Transit Authority,DR,PT,Non-Vehicle Maintenance,"$389,925 "
4093,Greensboro Transit Authority,DR,PT,General Administration,"$946,753 "
4093,Greensboro Transit Authority,DR,PT,Total,"$7,630,122 "
4093,Greensboro Transit Authority,MB,PT,Vehicle Operations,"$9,903,488 "
4093,Greensboro Transit Authority,MB,PT,Vehicle Maintenance,"$2,660,485 "
4093,Greensboro Transit Authority,MB,PT,Non-Vehicle Maintenance,"$1,118,180 "
4093,Greensboro Transit Authority,MB,PT,General Administration,"$2,194,697 "
4093,Greensboro Transit Authority,MB,PT,Total,"$15,876,850 "
4094,Alternativa de Transporte Integrado -ATI,HR,PT,Vehicle Operations,"$25,108,785 "
4094,Alternativa de Transporte Integrado -ATI,HR,PT,Vehicle Maintenance,"$29,103,366 "
4094,Alternativa de Transporte Integrado -ATI,HR,PT,Non-Vehicle Maintenance,"$2,853,271 "
4094,Alternativa de Transporte Integrado -ATI,HR,PT,General Administration,"$298,997 "
4094,Alternativa de Transporte Integrado -ATI,HR,PT,Total,"$57,364,419 "
4094,Alternativa de Transporte Integrado -ATI,MB,PT,Vehicle Operations,"$8,694,941 "
4094,Alternativa de Transporte Integrado -ATI,MB,PT,Vehicle Maintenance,"$1,070,650 "
4094,Alternativa de Transporte Integrado -ATI,MB,PT,Non-Vehicle Maintenance,"$504,827 "
4094,Alternativa de Transporte Integrado -ATI,MB,PT,General Administration,"$55,911 "
4094,Alternativa de Transporte Integrado -ATI,MB,PT,Total,"$10,326,329 "
4095,Greenville Area Transit,DR,PT,Total,"$180,767 "
4095,Greenville Area Transit,MB,DO,Total,"$1,878,734 "
4096,Tar River Transit,DR,PT,Total,"$2,011,138 "
4096,Tar River Transit,MB,PT,Total,"$975,615 "
4097,"Council on Aging of St. Lucie, Inc.",DR,DO,Vehicle Operations,"$1,477,842 "
4097,"Council on Aging of St. Lucie, Inc.",DR,DO,Vehicle Maintenance,"$584,852 "
4097,"Council on Aging of St. Lucie, Inc.",DR,DO,Non-Vehicle Maintenance,"$1,070 "
4097,"Council on Aging of St. Lucie, Inc.",DR,DO,General Administration,"$671,674 "
4097,"Council on Aging of St. Lucie, Inc.",DR,DO,Total,"$2,735,438 "
4097,"Council on Aging of St. Lucie, Inc.",MB,DO,Vehicle Operations,"$907,044 "
4097,"Council on Aging of St. Lucie, Inc.",MB,DO,Vehicle Maintenance,"$246,295 "
4097,"Council on Aging of St. Lucie, Inc.",MB,DO,Non-Vehicle Maintenance,"$3,818 "
4097,"Council on Aging of St. Lucie, Inc.",MB,DO,General Administration,"$387,777 "
4097,"Council on Aging of St. Lucie, Inc.",MB,DO,Total,"$1,544,934 "
4100,Santee Wateree Regional Transportation Authority,CB,DO,Vehicle Operations,"$392,496 "
4100,Santee Wateree Regional Transportation Authority,CB,DO,Vehicle Maintenance,"$120,096 "
4100,Santee Wateree Regional Transportation Authority,CB,DO,Non-Vehicle Maintenance,"$12,365 "
4100,Santee Wateree Regional Transportation Authority,CB,DO,General Administration,"$189,893 "
4100,Santee Wateree Regional Transportation Authority,CB,DO,Total,"$714,850 "
4100,Santee Wateree Regional Transportation Authority,DR,DO,Vehicle Operations,"$889,577 "
4100,Santee Wateree Regional Transportation Authority,DR,DO,Vehicle Maintenance,"$284,530 "
4100,Santee Wateree Regional Transportation Authority,DR,DO,Non-Vehicle Maintenance,"$35,142 "
4100,Santee Wateree Regional Transportation Authority,DR,DO,General Administration,"$539,693 "
4100,Santee Wateree Regional Transportation Authority,DR,DO,Total,"$1,748,942 "
4100,Santee Wateree Regional Transportation Authority,MB,DO,Vehicle Operations,"$514,949 "
4100,Santee Wateree Regional Transportation Authority,MB,DO,Vehicle Maintenance,"$170,662 "
4100,Santee Wateree Regional Transportation Authority,MB,DO,Non-Vehicle Maintenance,"$17,572 "
4100,Santee Wateree Regional Transportation Authority,MB,DO,General Administration,"$269,847 "
4100,Santee Wateree Regional Transportation Authority,MB,DO,Total,"$973,030 "
4101,Spartanburg Transit System,MB,DO,Total,"$1,442,842 "
4102,Waccamaw Regional Transportation Authority,DR,DO,Vehicle Operations,"$335,306 "
4102,Waccamaw Regional Transportation Authority,DR,DO,Vehicle Maintenance,"$102,296 "
4102,Waccamaw Regional Transportation Authority,DR,DO,Non-Vehicle Maintenance,"$9,671 "
4102,Waccamaw Regional Transportation Authority,DR,DO,General Administration,"$181,254 "
4102,Waccamaw Regional Transportation Authority,DR,DO,Total,"$628,527 "
4102,Waccamaw Regional Transportation Authority,MB,DO,Vehicle Operations,"$1,898,530 "
4102,Waccamaw Regional Transportation Authority,MB,DO,Vehicle Maintenance,"$766,248 "
4102,Waccamaw Regional Transportation Authority,MB,DO,Non-Vehicle Maintenance,"$71,606 "
4102,Waccamaw Regional Transportation Authority,MB,DO,General Administration,"$1,109,253 "
4102,Waccamaw Regional Transportation Authority,MB,DO,Total,"$3,845,637 "
4103,Wiregrass Transit Authority,DR,DO,Vehicle Operations,"$1,070,455 "
4103,Wiregrass Transit Authority,DR,DO,Vehicle Maintenance,"$218,072 "
4103,Wiregrass Transit Authority,DR,DO,Non-Vehicle Maintenance,"$16,881 "
4103,Wiregrass Transit Authority,DR,DO,General Administration,"$93,430 "
4103,Wiregrass Transit Authority,DR,DO,Total,"$1,398,838 "
4103,Wiregrass Transit Authority,DR,PT,Vehicle Operations,"$956,533 "
4103,Wiregrass Transit Authority,DR,PT,Vehicle Maintenance,"$29,250 "
4103,Wiregrass Transit Authority,DR,PT,Non-Vehicle Maintenance,"$1,650 "
4103,Wiregrass Transit Authority,DR,PT,General Administration,"$11,050 "
4103,Wiregrass Transit Authority,DR,PT,Total,"$998,483 "
4103,Wiregrass Transit Authority,DT,PT,Vehicle Operations,"$506,604 "
4103,Wiregrass Transit Authority,DT,PT,Vehicle Maintenance,"$32,750 "
4103,Wiregrass Transit Authority,DT,PT,Non-Vehicle Maintenance,$770 
4103,Wiregrass Transit Authority,DT,PT,General Administration,"$18,315 "
4103,Wiregrass Transit Authority,DT,PT,Total,"$558,439 "
4104,Indian River County,DR,PT,Vehicle Operations,"$567,778 "
4104,Indian River County,DR,PT,Vehicle Maintenance,"$163,595 "
4104,Indian River County,DR,PT,Non-Vehicle Maintenance,"$31,399 "
4104,Indian River County,DR,PT,General Administration,"$295,679 "
4104,Indian River County,DR,PT,Total,"$1,058,451 "
4104,Indian River County,MB,PT,Vehicle Operations,"$1,542,475 "
4104,Indian River County,MB,PT,Vehicle Maintenance,"$427,051 "
4104,Indian River County,MB,PT,Non-Vehicle Maintenance,"$41,308 "
4104,Indian River County,MB,PT,General Administration,"$464,035 "
4104,Indian River County,MB,PT,Total,"$2,474,869 "
4105,Puerto Rico Highway and Transportation Authority,PB,PT,Vehicle Operations,"$27,548,059 "
4105,Puerto Rico Highway and Transportation Authority,PB,PT,Vehicle Maintenance,"$7,870,874 "
4105,Puerto Rico Highway and Transportation Authority,PB,PT,Non-Vehicle Maintenance,$0 
4105,Puerto Rico Highway and Transportation Authority,PB,PT,General Administration,"$4,981,642 "
4105,Puerto Rico Highway and Transportation Authority,PB,PT,Total,"$40,400,575 "
4108,Research Triangle Regional Public Transportation Authority,DR,DO,Vehicle Operations,"$1,688,915 "
4108,Research Triangle Regional Public Transportation Authority,DR,DO,Vehicle Maintenance,"$274,378 "
4108,Research Triangle Regional Public Transportation Authority,DR,DO,Non-Vehicle Maintenance,"$30,190 "
4108,Research Triangle Regional Public Transportation Authority,DR,DO,General Administration,"$403,156 "
4108,Research Triangle Regional Public Transportation Authority,DR,DO,Total,"$2,396,639 "
4108,Research Triangle Regional Public Transportation Authority,MB,DO,Vehicle Operations,"$8,355,873 "
4108,Research Triangle Regional Public Transportation Authority,MB,DO,Vehicle Maintenance,"$3,265,492 "
4108,Research Triangle Regional Public Transportation Authority,MB,DO,Non-Vehicle Maintenance,"$186,553 "
4108,Research Triangle Regional Public Transportation Authority,MB,DO,General Administration,"$2,674,975 "
4108,Research Triangle Regional Public Transportation Authority,MB,DO,Total,"$14,482,893 "
4108,Research Triangle Regional Public Transportation Authority,VP,DO,Vehicle Operations,"$566,621 "
4108,Research Triangle Regional Public Transportation Authority,VP,DO,Vehicle Maintenance,"$669,258 "
4108,Research Triangle Regional Public Transportation Authority,VP,DO,Non-Vehicle Maintenance,"$61,310 "
4108,Research Triangle Regional Public Transportation Authority,VP,DO,General Administration,"$2,116,570 "
4108,Research Triangle Regional Public Transportation Authority,VP,DO,Total,"$3,413,759 "
4110,Charleston Area Regional Transportation Authority,CB,PT,Vehicle Operations,"$481,164 "
4110,Charleston Area Regional Transportation Authority,CB,PT,Vehicle Maintenance,"$291,677 "
4110,Charleston Area Regional Transportation Authority,CB,PT,Non-Vehicle Maintenance,"$10,061 "
4110,Charleston Area Regional Transportation Authority,CB,PT,General Administration,"$222,478 "
4110,Charleston Area Regional Transportation Authority,CB,PT,Total,"$1,005,380 "
4110,Charleston Area Regional Transportation Authority,DR,PT,Vehicle Operations,"$1,430,512 "
4110,Charleston Area Regional Transportation Authority,DR,PT,Vehicle Maintenance,"$836,920 "
4110,Charleston Area Regional Transportation Authority,DR,PT,Non-Vehicle Maintenance,"$34,478 "
4110,Charleston Area Regional Transportation Authority,DR,PT,General Administration,"$678,766 "
4110,Charleston Area Regional Transportation Authority,DR,PT,Total,"$2,980,676 "
4110,Charleston Area Regional Transportation Authority,MB,PT,Vehicle Operations,"$7,415,923 "
4110,Charleston Area Regional Transportation Authority,MB,PT,Vehicle Maintenance,"$4,656,564 "
4110,Charleston Area Regional Transportation Authority,MB,PT,Non-Vehicle Maintenance,"$130,746 "
4110,Charleston Area Regional Transportation Authority,MB,PT,General Administration,"$3,336,571 "
4110,Charleston Area Regional Transportation Authority,MB,PT,Total,"$15,539,804 "
4111,Morgan County Area Transportation System,DR,DO,Total,"$1,271,510 "
4112,City of San Juan,MB,DO,Total,"$1,387,004 "
4114,Municipality of Aguada,DR,DO,Total,"$66,713 "
4114,Municipality of Aguada,MB,DO,Total,"$55,291 "
4115,Municipality of Caguas Mobility Office,DR,DO,Total,"$149,531 "
4115,Municipality of Caguas Mobility Office,MB,DO,Total,"$515,428 "
4117,Municipality of Vega Baja,DR,DO,Total,"$79,687 "
4117,Municipality of Vega Baja,MB,DO,Total,"$34,175 "
4120,"City of Ocala, Florida",DR,PT,Vehicle Operations,"$225,814 "
4120,"City of Ocala, Florida",DR,PT,Vehicle Maintenance,"$117,249 "
4120,"City of Ocala, Florida",DR,PT,Non-Vehicle Maintenance,"$4,382 "
4120,"City of Ocala, Florida",DR,PT,General Administration,"$94,334 "
4120,"City of Ocala, Florida",DR,PT,Total,"$441,779 "
4120,"City of Ocala, Florida",MB,PT,Vehicle Operations,"$1,357,017 "
4120,"City of Ocala, Florida",MB,PT,Vehicle Maintenance,"$350,733 "
4120,"City of Ocala, Florida",MB,PT,Non-Vehicle Maintenance,"$6,046 "
4120,"City of Ocala, Florida",MB,PT,General Administration,"$705,407 "
4120,"City of Ocala, Florida",MB,PT,Total,"$2,419,203 "
4121,Municipality of Hormigueros,DR,DO,Total,"$49,612 "
4121,Municipality of Hormigueros,MB,DO,Total,"$95,832 "
4122,Municipality of Cayey,DR,DO,Total,"$86,558 "
4122,Municipality of Cayey,MB,DO,Total,"$84,534 "
4123,Federal Programs Municipality of Gurabo,DR,DO,Total,"$21,387 "
4123,Federal Programs Municipality of Gurabo,MB,DO,Total,"$28,308 "
4124,Municipality of Cidra,DR,DO,Total,"$131,613 "
4124,Municipality of Cidra,MB,DO,Total,"$47,691 "
4125,Municipality of Carolina,DR,DO,Total,"$149,018 "
4125,Municipality of Carolina,MB,DO,Total,"$2,184,169 "
4126,Municipality of Humacao,DR,DO,Total,"$106,959 "
4126,Municipality of Humacao,MB,DO,Total,"$298,446 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,DO,Vehicle Operations,"$1,993,110 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,DO,Vehicle Maintenance,"$267,396 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,DO,Non-Vehicle Maintenance,"$51,905 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,DO,General Administration,"$491,266 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,DO,Total,"$2,803,677 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,PT,Vehicle Operations,"$978,584 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,PT,Vehicle Maintenance,"$137,829 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,PT,Non-Vehicle Maintenance,"$27,565 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,PT,General Administration,"$797,895 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,DR,PT,Total,"$1,941,873 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,DO,Vehicle Operations,"$618,878 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,DO,Vehicle Maintenance,"$60,419 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,DO,Non-Vehicle Maintenance,"$76,441 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,DO,General Administration,"$252,072 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,DO,Total,"$1,007,810 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,PT,Vehicle Operations,"$1,507,487 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,PT,Vehicle Maintenance,"$148,277 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,PT,Non-Vehicle Maintenance,"$197,703 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,PT,General Administration,"$770,511 "
4127,Polk County Transit Services Division - Polk County Board of County Commissioners,MB,PT,Total,"$2,623,978 "
4128,Okaloosa County Board of County Commissioners,DR,PT,Vehicle Operations,"$1,084,565 "
4128,Okaloosa County Board of County Commissioners,DR,PT,Vehicle Maintenance,"$74,661 "
4128,Okaloosa County Board of County Commissioners,DR,PT,Non-Vehicle Maintenance,"$19,891 "
4128,Okaloosa County Board of County Commissioners,DR,PT,General Administration,"$287,851 "
4128,Okaloosa County Board of County Commissioners,DR,PT,Total,"$1,466,968 "
4128,Okaloosa County Board of County Commissioners,MB,PT,Vehicle Operations,"$1,063,782 "
4128,Okaloosa County Board of County Commissioners,MB,PT,Vehicle Maintenance,"$41,444 "
4128,Okaloosa County Board of County Commissioners,MB,PT,Non-Vehicle Maintenance,"$19,443 "
4128,Okaloosa County Board of County Commissioners,MB,PT,General Administration,"$180,207 "
4128,Okaloosa County Board of County Commissioners,MB,PT,Total,"$1,304,876 "
4129,Charlotte County Transit Division,DR,PT,Vehicle Operations,"$1,933,921 "
4129,Charlotte County Transit Division,DR,PT,Vehicle Maintenance,"$309,437 "
4129,Charlotte County Transit Division,DR,PT,Non-Vehicle Maintenance,"$3,899 "
4129,Charlotte County Transit Division,DR,PT,General Administration,"$264,982 "
4129,Charlotte County Transit Division,DR,PT,Total,"$2,512,239 "
4129,Charlotte County Transit Division,DT,PT,Vehicle Operations,"$64,414 "
4129,Charlotte County Transit Division,DT,PT,Vehicle Maintenance,"$10,175 "
4129,Charlotte County Transit Division,DT,PT,Non-Vehicle Maintenance,$100 
4129,Charlotte County Transit Division,DT,PT,General Administration,"$27,467 "
4129,Charlotte County Transit Division,DT,PT,Total,"$102,156 "
4129,Charlotte County Transit Division,VP,DO,Vehicle Operations,"$110,563 "
4129,Charlotte County Transit Division,VP,DO,Vehicle Maintenance,"$34,382 "
4129,Charlotte County Transit Division,VP,DO,Non-Vehicle Maintenance,$433 
4129,Charlotte County Transit Division,VP,DO,General Administration,"$29,504 "
4129,Charlotte County Transit Division,VP,DO,Total,"$174,882 "
4130,Macon-Bibb County Transit Authority,DR,DO,Total,"$731,987 "
4130,Macon-Bibb County Transit Authority,MB,DO,Total,"$6,975,910 "
4131,Davidson County Transportation,DR,DO,Total,"$191,438 "
4131,Davidson County Transportation,DR,PT,Total,"$724,734 "
4131,Davidson County Transportation,MB,DO,Total,"$574,315 "
4132,Goldsboro-Wayne Transportation Authority,DR,DO,Total,"$1,519,719 "
4132,Goldsboro-Wayne Transportation Authority,MB,DO,Total,"$1,144,867 "
4133,Guilford County Transportation,DR,DO,Total,"$2,730,372 "
4135,Georgia Regional Transportation Authority,CB,PT,Vehicle Operations,"$12,784,025 "
4135,Georgia Regional Transportation Authority,CB,PT,Vehicle Maintenance,"$4,477,633 "
4135,Georgia Regional Transportation Authority,CB,PT,Non-Vehicle Maintenance,"$359,220 "
4135,Georgia Regional Transportation Authority,CB,PT,General Administration,"$3,810,417 "
4135,Georgia Regional Transportation Authority,CB,PT,Total,"$21,431,295 "
4135,Georgia Regional Transportation Authority,VP,PT,Vehicle Operations,"$1,410,600 "
4135,Georgia Regional Transportation Authority,VP,PT,Vehicle Maintenance,"$212,420 "
4135,Georgia Regional Transportation Authority,VP,PT,Non-Vehicle Maintenance,"$12,477 "
4135,Georgia Regional Transportation Authority,VP,PT,General Administration,"$2,152,400 "
4135,Georgia Regional Transportation Authority,VP,PT,Total,"$3,787,897 "
4137,Municipality of Bayamon,DR,DO,Total,"$76,829 "
4137,Municipality of Bayamon,MB,DO,Total,"$247,650 "
4138,Gwinnett County Board of Commissioners,CB,PT,Vehicle Operations,"$3,556,214 "
4138,Gwinnett County Board of Commissioners,CB,PT,Vehicle Maintenance,"$985,232 "
4138,Gwinnett County Board of Commissioners,CB,PT,Non-Vehicle Maintenance,"$238,405 "
4138,Gwinnett County Board of Commissioners,CB,PT,General Administration,"$2,567,399 "
4138,Gwinnett County Board of Commissioners,CB,PT,Total,"$7,347,250 "
4138,Gwinnett County Board of Commissioners,DR,PT,Vehicle Operations,"$1,094,850 "
4138,Gwinnett County Board of Commissioners,DR,PT,Vehicle Maintenance,"$262,654 "
